our_color,our_rating,opp_rating,rating_diff,time_class,eco,opening_family,move_count,outcome
white,590,624,-34,bullet,C50,Giuoco,154,0.0
black,1530,1508,22,rapid,D53,Queens,130,0.0
white,1559,987,572,daily,B00,Owens,91,1.0
black,1559,987,572,daily,B00,Kings,8,0.0
white,598,599,-1,bullet,C42,Petrovs,99,1.0
black,606,604,2,bullet,C45,Scotch,135,1.0
white,614,598,16,bullet,C41,Philidor,32,1.0
black,606,621,-15,bullet,A01,Nimzowitsch,79,0.0
black,599,658,-59,bullet,B00,Nimzowitsch,85,0.0
white,1523,1587,-64,rapid,D02,London,149,0.0
white,651,668,-17,blitz,B00,Owens,177,0.0
white,591,602,-11,bullet,C42,Petrovs,159,0.0
black,599,594,5,bullet,C64,Ruy,206,1.0
white,591,602,-11,bullet,D02,Queens,183,0.0
black,1514,1507,7,rapid,B20,Sicilian,113,0.0
black,1505,1468,37,rapid,B40,Sicilian,113,0.0
white,643,647,-4,blitz,B07,Pirc,35,0.0
white,583,590,-7,bullet,C47,Four,126,0.0
black,1497,1519,-22,rapid,B30,Sicilian,70,0.0
black,1503,1349,154,rapid,C46,Three,117,1.0
white,1511,1508,3,rapid,C10,French,179,1.0
black,575,603,-28,bullet,B00,Nimzowitsch,58,0.0
black,1502,1474,28,rapid,C50,Giuoco,73,0.0
white,1509,1467,42,rapid,A40,Englund,102,1.0
black,1516,1460,56,rapid,B40,Sicilian,79,1.0
white,566,562,4,bullet,B01,Scandinavian,146,0.0
white,634,627,7,blitz,C41,Philidor,85,0.0
black,1524,1503,21,rapid,C20,Kings,189,1.0
white,1516,1549,-33,rapid,B07,Pirc,63,0.0
white,635,670,-35,blitz,B12,Caro,223,0.0
white,643,633,10,blitz,C00,French,129,1.0
black,651,616,35,blitz,B20,Sicilian,138,1.0
black,659,642,17,blitz,C00,French,40,1.0
white,659,656,3,blitz,B40,Sicilian,229,0.5
black,558,555,3,bullet,A00,Van,113,0.0
white,550,565,-15,bullet,A02,Birds,10,0.0
black,542,553,-11,bullet,A00,Undefined,6,0.0
black,533,515,18,bullet,A00,Undefined,6,0.0
white,525,534,-9,bullet,A00,Grob,100,0.0
white,651,711,-60,blitz,A00,Undefined,6,0.0
black,651,609,42,blitz,B23,Closed,86,1.0
white,1522,1424,98,rapid,C50,Giuoco,106,1.0
black,642,634,8,blitz,B40,Sicilian,129,0.0
black,651,655,-4,blitz,C20,Kings,145,1.0
white,659,664,-5,blitz,D20,Queens,15,1.0
black,651,738,-87,blitz,A43,Old,98,0.0
white,1527,1356,171,rapid,B01,Scandinavian,158,1.0
white,659,636,23,blitz,B33,Sicilian,79,1.0
black,667,638,29,blitz,D02,Queens,159,1.0
black,1532,1386,146,rapid,B40,Sicilian,100,1.0
white,1540,1524,16,rapid,C41,Philidor,195,1.0
black,1530,1461,69,rapid,D02,Queens,28,0.0
white,1530,606,924,rapid,D02,Queens,143,1.0
black,518,567,-49,bullet,C42,Petrovs,112,0.0
white,510,527,-17,bullet,B01,Scandinavian,64,0.0
black,1523,1569,-46,rapid,C55,Italian,165,0.0
black,1515,1532,-17,rapid,D06,Queens,178,0.0
white,1506,1476,30,rapid,C45,Scotch,83,0.0
white,1498,1524,-26,rapid,B12,Caro,44,0.0
white,1490,1521,-31,rapid,D02,Queens,70,0.0
black,502,530,-28,bullet,C20,Kings,98,0.0
black,674,636,38,blitz,A30,English,99,1.0
white,666,665,1,blitz,B12,Caro,79,0.0
white,1497,1434,63,rapid,B23,Closed,11,1.0
black,1489,1512,-23,rapid,C50,Giuoco,154,0.0
black,1497,1492,5,rapid,B40,Sicilian,137,1.0
white,1488,1441,47,rapid,C42,Petrovs,94,0.0
white,510,495,15,bullet,C00,French,145,1.0
black,503,562,-59,bullet,A00,Van,95,0.0
black,1479,1466,13,rapid,C20,Kings,127,0.0
white,1487,1458,29,rapid,D02,Queens,75,1.0
black,1494,1451,43,rapid,B20,Sicilian,26,1.0
white,1501,1444,57,rapid,A00,Van,58,1.0
black,511,475,36,bullet,B40,Sicilian,123,1.0
black,519,492,27,bullet,A00,Van,109,1.0
white,527,523,4,bullet,C62,Ruy,64,1.0
white,519,536,-17,bullet,C50,Giuoco,102,0.0
white,512,548,-36,bullet,B01,Scandinavian,167,0.0
black,520,511,9,bullet,B29,Sicilian,150,1.0
black,512,536,-24,bullet,A00,Kings,166,0.0
white,520,487,33,bullet,C28,Bishops,128,1.0
black,512,513,-1,bullet,A00,Undefined,126,0.0
white,520,488,32,bullet,B07,Pirc,123,1.0
black,528,497,31,bullet,A04,Reti,100,1.0
white,658,682,-24,blitz,C00,French,150,0.0
black,650,672,-22,blitz,A00,Clemenz,35,0.0
black,642,679,-37,blitz,B21,Sicilian,32,0.0
white,1492,1465,27,rapid,C22,Center,98,0.0
white,1499,1439,60,rapid,A46,Indian,225,1.0
black,1492,1548,-56,rapid,A00,Kings,175,0.0
white,1501,1539,-38,rapid,B06,Modern,116,1.0
black,1510,1530,-20,rapid,A00,Kings,126,1.0
white,1503,1539,-36,rapid,B21,Sicilian,110,0.0
black,535,493,42,bullet,C44,Kings,95,1.0
white,1495,1499,-4,rapid,A80,Dutch,218,0.0
black,1486,1454,32,rapid,B40,Sicilian,131,0.0
white,1493,1447,46,rapid,C42,Petrovs,84,1.0
black,1500,1440,60,rapid,B40,Sicilian,119,1.0
black,1493,1551,-58,rapid,C47,Four,41,0.0
white,1484,1451,33,rapid,D02,Queens,62,0.0
white,1491,1444,47,rapid,B10,Caro,82,1.0
black,1484,1528,-44,rapid,C00,French,131,0.0
white,1492,1475,17,rapid,C45,Scotch,126,1.0
black,1484,1486,-2,rapid,C80,Ruy,111,0.0
white,1476,1471,5,rapid,C27,Vienna,160,0.0
black,527,539,-12,bullet,C20,Kings,118,0.0
white,535,531,4,bullet,C41,Philidor,110,1.0
white,650,637,13,blitz,C33,Kings,162,1.0
black,1467,1436,31,rapid,C30,Kings,158,0.0
white,1474,1429,45,rapid,A43,Old,109,1.0
black,1466,1466,0,rapid,A07,Kings,134,0.0
black,1459,1526,-67,rapid,C55,Italian,72,0.0
white,1451,1455,-4,rapid,D02,Queens,78,0.0
black,1459,1447,12,rapid,E21,Nimzo,140,1.0
white,527,530,-3,bullet,C47,Four,148,0.0
white,535,493,42,bullet,A40,Englund,87,1.0
black,527,550,-23,bullet,A41,Queens,178,0.0
black,535,539,-4,bullet,C00,French,140,1.0
white,543,529,14,bullet,B01,Scandinavian,78,1.0
white,550,511,39,bullet,D02,Queens,136,1.0
black,558,531,27,bullet,D07,Queens,132,1.0
white,550,547,3,bullet,B00,Owens,123,0.0
black,542,549,-7,bullet,B40,Sicilian,129,0.0
black,550,519,31,bullet,B40,Sicilian,95,1.0
black,541,536,5,bullet,B20,Sicilian,88,0.0
white,1449,1388,61,rapid,C40,Kings,131,0.0
black,533,541,-8,bullet,C50,Giuoco,100,0.0
white,525,547,-22,bullet,C47,Four,143,0.0
white,516,508,8,bullet,C46,Three,77,0.0
white,524,508,16,bullet,D02,Queens,124,1.0
black,516,549,-33,bullet,C50,Giuoco,127,0.0
black,508,530,-22,bullet,C50,Giuoco,91,0.0
black,516,491,25,bullet,A00,Van,114,1.0
white,1456,1379,77,rapid,B01,Scandinavian,173,1.0
white,523,486,37,bullet,C00,French,130,1.0
white,515,550,-35,bullet,C25,Vienna,101,0.0
black,524,531,-7,bullet,D00,Queens,84,1.0
black,516,533,-17,bullet,A40,Englund,155,0.0
white,508,532,-24,bullet,B10,Caro,111,0.0
white,516,507,9,bullet,B00,Kings,162,1.0
black,508,568,-60,bullet,D06,Queens,150,0.0
white,517,528,-11,bullet,B01,Scandinavian,184,1.0
black,658,623,35,blitz,C49,Four,87,1.0
black,525,516,9,bullet,A00,Kings,152,1.0
black,534,538,-4,bullet,C20,Kings,35,1.0
white,526,561,-35,bullet,C42,Petrovs,109,0.0
black,519,568,-49,bullet,C50,Giuoco,133,0.0
white,511,543,-32,bullet,C48,Four,97,0.0
black,519,515,4,bullet,C48,Four,93,1.0
white,512,551,-39,bullet,C20,Kings,104,0.0
black,1452,1294,158,rapid,D00,Queens,218,0.5
white,511,534,-23,bullet,C42,Petrovs,107,0.0
white,1460,1457,3,rapid,B21,Sicilian,167,1.0
white,650,675,-25,blitz,D00,Queens,108,0.0
black,642,672,-30,blitz,C45,Scotch,105,0.0
black,650,649,1,blitz,B00,Nimzowitsch,149,1.0
white,1457,1315,142,rapid,C47,Four,249,0.5
black,658,653,5,blitz,C50,Giuoco,171,1.0
black,1464,1427,37,rapid,A45,Indian,217,1.0
white,1472,1457,15,rapid,C41,Philidor,78,1.0
white,1481,1499,-18,rapid,D07,Queens,100,1.0
black,503,520,-17,bullet,C65,Ruy,76,0.0
black,495,531,-36,bullet,B01,Scandinavian,41,0.0
black,486,480,6,bullet,D02,London,116,0.0
white,493,457,36,bullet,A04,Reti,112,1.0
white,485,498,-13,bullet,C20,Kings,85,0.0
black,493,492,1,bullet,A00,Grob,100,1.0
white,666,670,-4,blitz,C47,Four,104,1.0
white,501,500,1,bullet,C25,Vienna,67,1.0
black,509,485,24,bullet,B07,Pirc,99,1.0
white,673,636,37,blitz,C25,Vienna,123,1.0
black,517,483,34,bullet,B01,Scandinavian,108,1.0
white,525,498,27,bullet,C45,Scotch,134,1.0
black,533,495,38,bullet,B14,Caro,93,1.0
black,525,524,1,bullet,B40,Sicilian,78,0.0
white,681,673,8,blitz,C55,Italian,102,1.0
black,533,510,23,bullet,C20,Kings,103,1.0
black,689,690,-1,blitz,A43,Old,110,1.0
white,681,731,-50,blitz,C02,French,38,0.0
white,690,696,-6,blitz,D02,Queens,131,1.0
white,698,672,26,blitz,D02,Queens,145,1.0
black,1472,1452,20,rapid,C50,Giuoco,126,0.0
white,1479,1431,48,rapid,D00,Queens,52,1.0
black,1486,1439,47,rapid,C57,Italian,144,1.0
black,1588,1381,207,daily,B22,Alapin,120,1.0
white,1611,1377,234,daily,B12,Caro,127,1.0
white,1496,1546,-50,rapid,B30,Sicilian,285,1.0
white,541,508,33,bullet,C50,Giuoco,91,1.0
black,534,573,-39,bullet,D02,Queens,142,0.0
black,526,550,-24,bullet,D02,London,106,0.0
black,533,497,36,bullet,B00,Nimzowitsch,162,1.0
white,541,528,13,bullet,B23,Closed,112,1.0
black,533,536,-3,bullet,B29,Sicilian,131,0.0
white,541,528,13,bullet,B23,Closed,140,1.0
white,1496,1484,12,rapid,B23,Closed,224,0.5
black,1504,1476,28,rapid,C00,French,88,1.0
black,549,547,2,bullet,C50,Giuoco,100,1.0
black,541,547,-6,bullet,B23,Closed,141,0.0
white,549,539,10,bullet,C25,Vienna,139,1.0
white,557,551,6,bullet,A04,Reti,178,1.0
white,690,727,-37,blitz,A43,Old,83,0.0
black,698,674,24,blitz,A43,Old,61,1.0
black,690,721,-31,blitz,A45,Indian,154,0.0
white,699,692,7,blitz,A40,Englund,234,1.0
black,1495,1487,8,rapid,D00,Queens,93,0.0
white,691,691,0,blitz,A45,Indian,148,0.0
black,557,585,-28,bullet,D02,Queens,81,0.0
black,549,566,-17,bullet,C25,Vienna,51,0.0
white,557,520,37,bullet,C55,Italian,39,1.0
white,565,566,-1,bullet,C25,Vienna,100,1.0
white,573,542,31,bullet,D00,Queens,77,1.0
black,581,567,14,bullet,B20,Sicilian,132,1.0
white,589,554,35,bullet,C23,Bishops,103,1.0
black,581,598,-17,bullet,C23,Vienna,79,0.0
white,573,603,-30,bullet,B20,Sicilian,149,0.0
white,565,583,-18,bullet,A41,Queens,125,0.0
black,573,563,10,bullet,A00,Kings,113,1.0
black,1502,1445,57,rapid,C58,Italian,61,1.0
white,1511,1537,-26,rapid,A45,Indian,207,1.0
black,565,592,-27,bullet,C45,Scotch,136,0.0
black,572,512,60,bullet,C57,Italian,147,1.0
white,580,570,10,bullet,A48,Indian,117,1.0
white,589,593,-4,bullet,A41,Queens,154,1.0
black,598,603,-5,bullet,D00,Queens,105,1.0
white,606,581,25,bullet,D02,Queens,81,1.0
black,699,685,14,blitz,C21,Danish,110,1.0
white,707,701,6,blitz,C50,Giuoco,173,1.0
black,598,606,-8,bullet,B40,Sicilian,105,0.0
black,606,601,5,bullet,D04,Colle,67,1.0
black,598,619,-21,bullet,D07,Queens,123,0.0
white,606,608,-2,bullet,D02,Queens,129,1.0
black,606,604,2,bullet,C50,Giuoco,144,0.0
black,598,615,-17,bullet,D00,Queens,173,0.0
white,590,623,-33,bullet,A00,Van,116,0.0
black,598,580,18,bullet,A43,Old,113,1.0
black,606,593,13,bullet,B29,Sicilian,89,1.0
white,598,598,0,bullet,A40,Queens,173,0.0
black,590,606,-16,bullet,C65,Ruy,192,0.0
white,599,604,-5,bullet,A45,Indian,92,1.0
white,591,597,-6,bullet,A40,Queens,61,0.0
black,583,605,-22,bullet,A04,Reti,137,0.0
white,575,609,-34,bullet,D02,Queens,91,0.0
black,584,600,-16,bullet,C43,Petrovs,116,1.0
white,576,609,-33,bullet,D00,Queens,221,0.0
black,568,601,-33,bullet,D00,Queens,117,0.0
white,559,534,25,bullet,A40,Queens,80,0.0
white,567,548,19,bullet,D00,Queens,136,1.0
white,559,564,-5,bullet,D02,Queens,150,0.0
black,553,644,-91,bullet,D02,Queens,96,0.0
black,715,704,11,blitz,D00,Queens,135,1.0
black,561,558,3,bullet,B20,Sicilian,115,1.0
white,569,485,84,bullet,A40,Queens,114,1.0
black,707,710,-3,blitz,C48,Four,117,0.0
black,699,725,-26,blitz,D02,London,149,0.0
white,707,681,26,blitz,B08,Pirc,260,1.0
white,715,684,31,blitz,C50,Giuoco,145,1.0
black,577,581,-4,bullet,C45,Scotch,64,1.0
black,585,550,35,bullet,C00,French,107,1.0
white,577,585,-8,bullet,D00,Queens,131,0.0
black,585,577,8,bullet,B21,Sicilian,115,1.0
black,577,594,-17,bullet,C50,Giuoco,163,0.0
black,1626,1318,308,daily,B01,Scandinavian,121,1.0
white,569,586,-17,bullet,A40,Englund,130,0.0
white,561,573,-12,bullet,D02,Queens,124,0.0
white,569,550,19,bullet,D20,Queens,78,1.0
black,561,561,0,bullet,D00,Queens,140,0.0
white,569,553,16,bullet,D02,Queens,118,1.0
black,1503,1537,-34,rapid,A50,Indian,209,0.0
white,1512,1528,-16,rapid,B14,Caro,138,1.0
white,707,725,-18,blitz,E00,Indian,205,0.0
black,577,544,33,bullet,C46,Three,79,1.0
black,569,573,-4,bullet,D00,Queens,134,0.0
white,577,564,13,bullet,D10,Slav,94,1.0
black,569,578,-9,bullet,C45,Scotch,220,0.0
black,1520,1512,8,rapid,C50,Giuoco,159,1.0
white,561,559,2,bullet,D02,Queens,112,0.0
black,569,524,45,bullet,C47,Four,84,1.0
white,577,554,23,bullet,A40,Queens,171,1.0
black,585,557,28,bullet,C50,Giuoco,101,1.0
black,577,602,-25,bullet,A00,Van,71,0.0
white,569,592,-23,bullet,A40,Modern,120,0.0
white,577,568,9,bullet,D02,Queens,127,1.0
black,569,586,-17,bullet,C46,Three,49,0.0
black,577,582,-5,bullet,B00,Nimzowitsch,102,1.0
white,585,586,-1,bullet,D02,Queens,177,1.0
black,575,505,70,bullet,B00,Nimzowitsch,93,0.0
white,586,698,-112,bullet,A40,Englund,56,1.0
white,592,486,106,bullet,D02,Queens,102,1.0
black,584,609,-25,bullet,D00,Queens,111,0.0
white,593,600,-7,bullet,A34,English,71,1.0
black,601,590,11,bullet,C20,Kings,145,1.0
black,609,588,21,bullet,C40,Kings,122,1.0
white,617,606,11,bullet,A40,Englund,133,1.0
white,623,501,122,bullet,D10,Slav,108,1.0
black,616,689,-73,bullet,D00,Queens,100,0.0
white,621,490,131,bullet,A46,Indian,106,1.0
black,715,688,27,blitz,D00,Queens,187,1.0
white,1639,1329,310,daily,D02,Queens,171,1.0
white,629,609,20,bullet,D07,Queens,90,1.0
white,637,616,21,bullet,D07,Queens,171,1.0
white,1528,1490,38,rapid,D00,Queens,138,1.0
black,645,627,18,bullet,C42,Petrovs,114,1.0
black,637,672,-35,bullet,C20,Kings,168,0.0
white,646,663,-17,bullet,D30,Queens,172,1.0
black,638,658,-20,bullet,A03,Birds,110,0.0
white,646,650,-4,bullet,D20,Queens,167,1.0
black,637,633,4,bullet,C20,Kings,63,0.0
black,629,661,-32,bullet,C48,Four,108,0.0
black,621,637,-16,bullet,A00,Kings,108,0.0
white,630,649,-19,bullet,D02,Queens,116,1.0
white,638,608,30,bullet,A40,Englund,81,1.0
black,631,670,-39,bullet,C00,French,137,0.0
white,639,629,10,bullet,D02,Queens,170,1.0
black,647,610,37,bullet,C50,Giuoco,166,1.0
white,654,616,38,bullet,A40,Englund,149,1.0
white,662,651,11,bullet,C10,French,77,1.0
black,670,643,27,bullet,B01,Scandinavian,88,1.0
black,678,667,11,bullet,A00,Anderssen,107,1.0
white,686,680,6,bullet,C02,French,129,1.0
black,678,715,-37,bullet,C50,Italian,49,0.0
black,670,700,-30,bullet,B01,Scandinavian,145,0.0
white,663,707,-44,bullet,C25,Vienna,51,0.0
black,672,698,-26,bullet,C44,Kings,170,1.0
white,681,689,-8,bullet,A40,Englund,122,1.0
white,689,675,14,bullet,D02,Queens,40,1.0
black,697,664,33,bullet,A02,Birds,30,1.0
black,705,698,7,bullet,C44,Kings,105,1.0
white,697,712,-15,bullet,A40,Englund,110,0.0
black,706,713,-7,bullet,D02,Queens,60,1.0
black,698,729,-31,bullet,D07,Queens,67,0.0
black,706,702,4,bullet,C25,Vienna,152,1.0
white,699,738,-39,bullet,E14,Queens,163,0.0
white,707,675,32,bullet,D11,Slav,121,1.0
black,699,698,1,bullet,C45,Scotch,98,0.0
black,691,727,-36,bullet,C45,Scotch,180,0.0
white,683,705,-22,bullet,D02,Queens,202,0.0
white,691,671,20,bullet,C00,French,54,1.0
black,683,684,-1,bullet,B20,Sicilian,31,0.0
black,676,715,-39,bullet,D20,Queens,137,0.0
white,684,682,2,bullet,C21,Center,62,1.0
white,676,713,-37,bullet,D20,Queens,159,0.0
black,667,661,6,bullet,D07,Queens,110,0.0
white,675,655,20,bullet,D02,Queens,125,1.0
black,667,689,-22,bullet,C02,French,119,0.0
white,675,655,20,bullet,C00,French,39,1.0
white,668,726,-58,bullet,B07,Pirc,121,0.0
black,676,675,1,bullet,C53,Giuoco,113,1.0
black,668,691,-23,bullet,B40,Sicilian,141,0.0
black,660,689,-29,bullet,C25,Vienna,97,0.0
white,669,680,-11,bullet,D02,Queens,153,1.0
white,677,675,2,bullet,A40,Englund,26,1.0
black,669,699,-30,bullet,B01,Scandinavian,172,0.0
black,677,674,3,bullet,D00,Queens,99,1.0
white,669,679,-10,bullet,D02,Queens,153,0.0
white,660,639,21,bullet,D02,Queens,116,0.0
black,723,720,3,blitz,C50,Giuoco,123,1.0
white,652,685,-33,bullet,D00,Queens,153,0.0
black,645,692,-47,bullet,B40,Sicilian,138,0.0
white,652,615,37,bullet,D02,Queens,170,1.0
white,660,641,19,bullet,D02,Queens,83,1.0
black,652,654,-2,bullet,C47,Four,103,0.0
white,731,696,35,blitz,C68,Ruy,238,1.0
white,644,673,-29,bullet,A46,Indian,49,0.0
white,1658,1431,227,daily,A45,Indian,86,1.0
black,652,652,0,bullet,C45,Scotch,113,1.0
black,660,654,6,bullet,B29,Sicilian,36,1.0
black,660,654,6,bullet,C22,Center,136,0.5
white,652,660,-8,bullet,C50,Giuoco,93,0.0
black,645,684,-39,bullet,D00,Queens,81,0.0
white,653,617,36,bullet,A40,Queens,139,1.0
white,661,660,1,bullet,B08,Pirc,127,1.0
black,669,650,19,bullet,D07,Queens,137,1.0
black,677,652,25,bullet,B23,Closed,89,1.0
white,669,693,-24,bullet,D00,Queens,90,0.0
black,677,641,36,bullet,A16,English,120,1.0
white,668,664,4,bullet,B01,Scandinavian,106,0.0
black,660,684,-24,bullet,C47,Four,95,0.0
white,669,675,-6,bullet,D02,Queens,111,1.0
black,661,690,-29,bullet,C45,Scotch,80,0.0
black,669,655,14,bullet,C65,Ruy,48,1.0
white,661,672,-11,bullet,A45,Indian,122,0.0
white,669,673,-4,bullet,D02,Queens,158,1.0
white,677,490,187,bullet,A02,Birds,65,1.0
black,669,693,-24,bullet,C45,Scotch,100,0.0
white,677,648,29,bullet,B02,Alekhines,140,1.0
black,669,690,-21,bullet,B40,Sicilian,157,0.0
white,677,682,-5,bullet,A40,Englund,142,1.0
black,669,680,-11,bullet,C47,Four,127,0.0
white,677,655,22,bullet,C40,Kings,148,1.0
black,669,689,-20,bullet,C40,Kings,152,0.0
black,661,676,-15,bullet,A00,Kings,98,0.0
white,669,638,31,bullet,A00,Undefined,90,1.0
black,677,651,26,bullet,C44,Ponziani,87,1.0
white,669,679,-10,bullet,D02,Queens,87,0.0
white,677,669,8,bullet,B15,Caro,52,1.0
white,685,658,27,bullet,C10,French,138,1.0
black,677,682,-5,bullet,D00,Queens,114,0.0
white,685,674,11,bullet,B01,Scandinavian,128,1.0
black,677,698,-21,bullet,A00,Van,112,0.0
black,669,690,-21,bullet,B00,Nimzowitsch,125,0.0
white,677,675,2,bullet,C50,Giuoco,138,1.0
white,685,690,-5,bullet,D02,Queens,141,1.0
black,1673,1420,253,daily,B01,Scandinavian,137,1.0
black,693,686,7,bullet,C23,Bishops,90,1.0
black,685,723,-38,bullet,D02,Queens,90,0.0
black,693,667,26,bullet,A00,Mieses,115,1.0
white,701,677,24,bullet,B23,Closed,102,1.0
white,709,712,-3,bullet,C47,Four,66,1.0
black,717,695,22,bullet,C65,Ruy,129,1.0
white,709,725,-16,bullet,A00,Mieses,78,0.0
white,1673,920,753,daily,A00,Undefined,6,0.0
white,1673,1295,378,daily,A00,Undefined,6,0.0
black,1673,869,804,daily,B00,Kings,8,0.0
black,1673,1275,398,daily,B00,Kings,8,0.0
white,1673,1275,398,daily,A00,Undefined,6,0.0
white,1673,869,804,daily,A00,Undefined,6,0.0
black,717,702,15,bullet,A01,Nimzowitsch,141,1.0
black,1673,929,744,daily,B00,Kings,8,0.0
white,716,671,45,bullet,C20,Kings,83,0.5
black,724,719,5,bullet,C65,Ruy,34,1.0
black,732,700,32,bullet,D02,Queens,105,1.0
white,740,743,-3,bullet,B07,Pirc,43,1.0
black,747,702,45,bullet,C23,Bishops,176,1.0
white,755,747,8,bullet,A40,Queens,93,1.0
black,764,771,-7,bullet,A06,Reti,113,1.0
white,756,766,-10,bullet,C68,Ruy,126,0.0
white,748,749,-1,bullet,B07,Pirc,126,0.0
black,740,745,-5,bullet,C47,Four,131,0.0
black,733,794,-61,bullet,C46,Three,198,0.0
black,741,728,13,bullet,C23,Bishops,119,1.0
white,749,718,31,bullet,D02,Queens,124,1.0
white,755,662,93,bullet,D02,Queens,154,1.0
black,763,766,-3,bullet,C47,Four,144,1.0
black,771,749,22,bullet,B21,Sicilian,165,1.0
black,1673,1295,378,daily,A00,Undefined,6,1.0
white,779,751,28,bullet,A40,Englund,196,1.0
white,770,762,8,bullet,A46,Indian,106,0.0
black,762,798,-36,bullet,B30,Sicilian,167,0.0
white,753,739,14,bullet,A40,Englund,145,0.0
white,745,781,-36,bullet,D20,Queens,107,0.0
black,738,775,-37,bullet,A03,Birds,73,0.0
white,730,740,-10,bullet,A40,Englund,195,0.0
black,722,732,-10,bullet,C46,Three,173,0.0
black,730,718,12,bullet,B23,Closed,162,1.0
white,738,740,-2,bullet,A04,Reti,112,1.0
black,745,707,38,bullet,B07,Pirc,132,1.0
white,753,742,11,bullet,A40,Englund,128,1.0
black,744,731,13,bullet,C20,Kings,97,0.0
white,736,736,0,bullet,A00,Van,109,0.0
white,744,724,20,bullet,A40,Englund,132,1.0
black,736,749,-13,bullet,C23,Bishops,20,0.0
black,729,766,-37,bullet,B00,Nimzowitsch,94,0.0
white,1520,1519,1,rapid,B21,Sicilian,68,0.0
black,721,725,-4,bullet,A04,Reti,59,0.0
white,729,694,35,bullet,A00,Van,111,1.0
white,722,761,-39,bullet,A40,Englund,83,0.0
white,730,732,-2,bullet,D02,Queens,137,1.0
black,722,753,-31,bullet,C23,Bishops,81,0.0
black,730,708,22,bullet,C22,Center,125,1.0
white,722,726,-4,bullet,A46,Indian,184,0.0
black,730,718,12,bullet,B20,Sicilian,179,1.0
black,1690,1470,220,daily,B23,Closed,101,1.0
white,1705,1474,231,daily,D00,Queens,120,1.0
white,722,722,0,bullet,D02,Queens,73,0.0
white,730,728,2,bullet,D00,Queens,114,1.0
black,722,738,-16,bullet,C46,Three,60,0.0
black,714,715,-1,bullet,C51,Giuoco,112,0.0
white,722,704,18,bullet,D02,Queens,104,1.0
black,714,734,-20,bullet,C53,Giuoco,145,0.0
black,707,744,-37,bullet,D07,Queens,130,0.0
black,699,723,-24,bullet,C57,Italian,102,0.0
white,1512,1511,1,rapid,C00,French,80,0.0
white,691,696,-5,bullet,D02,Queens,116,0.0
black,699,671,28,bullet,D07,Queens,124,1.0
white,1521,1526,-5,rapid,A45,Indian,172,1.0
white,739,701,38,blitz,C65,Ruy,141,1.0
black,747,740,7,blitz,C20,Kings,81,1.0
white,755,732,23,blitz,C50,Giuoco,80,1.0
black,746,740,6,blitz,D02,Queens,179,0.0
black,754,726,28,blitz,D02,Queens,106,1.0
white,1514,1578,-64,rapid,B00,Owens,130,0.0
black,1523,1569,-46,rapid,B20,Sicilian,111,1.0
white,690,664,26,bullet,C20,Kings,80,0.0
white,682,691,-9,bullet,D02,Queens,92,0.0
black,674,683,-9,bullet,C00,French,75,0.0
white,682,669,13,bullet,A40,Englund,69,1.0
black,690,682,8,bullet,C45,Scotch,103,1.0
black,698,680,18,bullet,C50,Giuoco,109,1.0
white,706,705,1,bullet,D02,Queens,197,1.0
white,698,713,-15,bullet,C50,Giuoco,118,0.0
black,707,714,-7,bullet,C78,Ruy,89,1.0
black,746,774,-28,blitz,D00,Queens,158,0.0
black,699,719,-20,bullet,C42,Petrovs,94,0.0
white,691,711,-20,bullet,D02,Queens,113,0.0
black,683,719,-36,bullet,C55,Italian,169,0.0
white,685,353,332,bullet,B01,Scandinavian,72,1.0
black,692,641,51,bullet,C30,Kings,115,1.0
white,1705,1435,270,daily,A00,Undefined,6,0.0
white,1705,1443,262,daily,A00,Undefined,6,0.0
black,1705,1443,262,daily,A40,Queens,7,0.0
black,1705,1435,270,daily,A10,English,8,0.0
black,684,698,-14,bullet,C42,Petrovs,130,0.0
black,676,713,-37,bullet,B20,Sicilian,107,0.0
white,1515,1516,-1,rapid,A40,Queens,172,0.0
white,754,716,38,blitz,B27,Sicilian,148,1.0
white,746,763,-17,blitz,D02,Queens,108,0.0
black,668,696,-28,bullet,C42,Petrovs,59,0.0
white,660,683,-23,bullet,A04,Reti,97,0.0
black,738,758,-20,blitz,B30,Sicilian,154,0.0
white,668,648,20,bullet,A00,Van,130,1.0
white,675,637,38,bullet,D00,Queens,155,1.0
white,667,665,2,bullet,A00,Van,76,0.0
black,659,695,-36,bullet,C50,Giuoco,118,0.0
white,667,666,1,bullet,C40,Kings,136,1.0
black,675,658,17,bullet,C44,Ponziani,50,1.0
black,683,652,31,bullet,B10,Caro,140,1.0
white,691,673,18,bullet,D00,Queens,94,1.0
black,683,682,1,bullet,C23,Bishops,21,0.0
white,675,690,-15,bullet,D02,Queens,74,0.0
black,683,682,1,bullet,C20,Kings,95,1.0
